codigo_ies,nombre_ies,tipo_finan,tipo,base,x,y,dpa_parroq,dpa_despar,dpa_canton,dpa_descan,dpa_provin,dpa_despro,dpa_anio,txt,fcode,dpa_cab,da_dist,da_zona,longitud,latitud
1012.0,UNIVERSIDAD TECNICA LUIS VARGAS TORRES,PUBLICA,SEDE,Universidades y Escuelas Politécnicas,677364.48592,9997957.82527,230250.0,LA CONCORDIA,2302.0,LA CONCORDIA,23.0,SANTO DOMINGO DE LOS TSÁCHILAS,2023.0,CABECERA CANTONAL,HA004,,23D03,4.0,-79.406277,-0.01846900004
1012.0,UNIVERSIDAD TECNICA LUIS VARGAS TORRES,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,628014.20717,10096069.073,80650.0,ATACAMES,806.0,ATACAMES,8.0,ESMERALDAS,2023.0,CABECERA CANTONAL,HA004,,08D03,1.0,-79.849515,0.86899000029
1012.0,UNIVERSIDAD TECNICA LUIS VARGAS TORRES,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,670004.47751,10036299.5641,80450.0,ROSA ZÁRATE,804.0,QUININDÉ,8.0,ESMERALDAS,2023.0,CABECERA CANTONAL,HA004,,08D04,1.0,-79.47237,0.32829600014
1012.0,UNIVERSIDAD TECNICA LUIS VARGAS TORRES,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,741027.874999,10142163.7543,80550.0,SAN LORENZO,805.0,SAN LORENZO,8.0,ESMERALDAS,2023.0,CABECERA CANTONAL,HA004,,08D05,1.0,-78.833921,1.28527300023
1013.0,UNIVERSIDAD TECNICA DE BABAHOYO,PUBLICA,EXTENSION,Universidades y Escuelas Politécnicas,673232.534728,9888920.46156,120506.0,SAN CRISTÓBAL,1205.0,QUEVEDO,12.0,LOS RÍOS,2023.0,PARROQUIA URBANA,HA004,120550.0,12D03,5.0,-79.443158,-1.00459699999
1016.0,UNIVERSIDAD LAICA ELOY ALFARO DE MANABI,PUBLICA,EXTENSION,Universidades y Escuelas Politécnicas,600029.867279,9923017.29942,130301.0,CHONE,1303.0,CHONE,13.0,MANABÍ,2023.0,PARROQUIA URBANA,HA004,130350.0,13D07,4.0,-80.101028,-0.69640000001
1016.0,UNIVERSIDAD LAICA ELOY ALFARO DE MANABI,PUBLICA,EXTENSION,Universidades y Escuelas Politécnicas,670958.858151,9969042.26222,130401.0,EL CARMEN,1304.0,EL CARMEN,13.0,MANABÍ,2023.0,PARROQUIA URBANA,HA004,130450.0,13D05,4.0,-79.463803,-0.27998300001
1016.0,UNIVERSIDAD LAICA ELOY ALFARO DE MANABI,PUBLICA,EXTENSION,Universidades y Escuelas Politécnicas,606706.492604,10007991.7859,131750.0,PEDERNALES,1317.0,PEDERNALES,13.0,MANABÍ,2023.0,CABECERA CANTONAL,HA004,,13D10,4.0,-80.0411,0.07229399971
1016.0,UNIVERSIDAD LAICA ELOY ALFARO DE MANABI,PUBLICA,EXTENSION,Universidades y Escuelas Politécnicas,563945.031603,9931036.56377,131402.0,LEONIDAS PLAZA GUTIÉRREZ,1314.0,SUCRE,13.0,MANABÍ,2023.0,PARROQUIA URBANA,HA004,131450.0,13D11,4.0,-80.425318,-0.62390200002
1016.0,UNIVERSIDAD LAICA ELOY ALFARO DE MANABI,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,584941.079029,9918554.25065,131550.0,TOSAGUA,1315.0,TOSAGUA,13.0,MANABÍ,2023.0,CABECERA CANTONAL,HA004,,13D12,4.0,-80.236616,-0.736799
1016.0,UNIVERSIDAD LAICA ELOY ALFARO DE MANABI,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,621771.959581,9955259.16296,130550.0,FLAVIO ALFARO,1305.0,FLAVIO ALFARO,13.0,MANABÍ,2023.0,CABECERA CANTONAL,HA004,,13D07,4.0,-79.905706,-0.40471000004
1016.0,UNIVERSIDAD LAICA ELOY ALFARO DE MANABI,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,606706.492604,10007991.7859,131750.0,PEDERNALES,1317.0,PEDERNALES,13.0,MANABÍ,2023.0,CABECERA CANTONAL,HA004,,13D10,4.0,-80.0411,0.07229399971
1016.0,UNIVERSIDAD LAICA ELOY ALFARO DE MANABI,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,537790.129814,9883949.6689,130902.0,MONTECRISTI,1309.0,MONTECRISTI,13.0,MANABÍ,2023.0,PARROQUIA URBANA,HA004,130950.0,13D02,4.0,-80.660335,-1.04992400003
1016.0,UNIVERSIDAD LAICA ELOY ALFARO DE MANABI,PUBLICA,SEDE,Universidades y Escuelas Politécnicas,704999.478572,9972736.95442,230107.0,ZARACAY,2301.0,SANTO DOMINGO,23.0,SANTO DOMINGO DE LOS TSÁCHILAS,2023.0,PARROQUIA URBANA,HA004,230150.0,23D01,4.0,-79.158024,-0.24652900001
1016.0,UNIVERSIDAD LAICA ELOY ALFARO DE MANABI,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,630527.300723,9884545.56063,131150.0,PICHINCHA,1311.0,PICHINCHA,13.0,MANABÍ,2023.0,CABECERA CANTONAL,HA004,,13D08,4.0,-79.826873,-1.04433100002
1016.0,UNIVERSIDAD LAICA ELOY ALFARO DE MANABI,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,568094.150784,9870157.02655,131302.0,LODANA,1313.0,SANTA ANA,13.0,MANABÍ,2023.0,PARROQUIA URBANA,HA004,131350.0,13D04,4.0,-80.387939,-1.17466099996
1017.0,UNIVERSIDAD ESTATAL DE BOLIVAR,PUBLICA,EXTENSION,Universidades y Escuelas Politécnicas,718736.143069,9811805.28286,20550.0,SAN MIGUEL,205.0,SAN MIGUEL,2.0,BOLÍVAR,2023.0,CABECERA CANTONAL,HA004,,02D03,5.0,-79.0338,-1.70164300004
1018.0,UNIVERSIDAD AGRARIA DEL ECUADOR,PUBLICA,EXTENSION,Universidades y Escuelas Politécnicas,676832.781881,9742342.43935,90950.0,EL TRIUNFO,909.0,EL TRIUNFO,9.0,GUAYAS,2023.0,CABECERA CANTONAL,HA004,,09D16,5.0,-79.409747,-2.33019300004
1018.0,UNIVERSIDAD AGRARIA DEL ECUADOR,PUBLICA,EXTENSION,Universidades y Escuelas Politécnicas,657460.07837,9764268.16772,91001.0,CAMILO ANDRADE,910.0,MILAGRO,9.0,GUAYAS,2023.0,PARROQUIA URBANA,HA004,91050.0,09D17,5.0,-79.584117,-2.13207500004
1018.0,UNIVERSIDAD AGRARIA DEL ECUADOR,PUBLICA,EXTENSION,Universidades y Escuelas Politécnicas,654855.89529,9705045.13641,91150.0,NARANJAL,911.0,NARANJAL,9.0,GUAYAS,2023.0,CABECERA CANTONAL,HA004,,09D12,5.0,-79.606987,-2.66773699997
1018.0,UNIVERSIDAD AGRARIA DEL ECUADOR,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,621413.500764,9849283.27249,90450.0,BALZAR,904.0,BALZAR,9.0,GUAYAS,2023.0,CABECERA CANTONAL,HA004,,09D13,5.0,-79.908647,-1.36332999997
1018.0,UNIVERSIDAD AGRARIA DEL ECUADOR,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,613966.966448,9821188.40914,91350.0,PALESTINA,913.0,PALESTINA,9.0,GUAYAS,2023.0,CABECERA CANTONAL,HA004,,09D13,5.0,-79.975457,-1.61749999997
1018.0,UNIVERSIDAD AGRARIA DEL ECUADOR,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,657480.354416,9764302.64554,91001.0,CAMILO ANDRADE,910.0,MILAGRO,9.0,GUAYAS,2023.0,PARROQUIA URBANA,HA004,91050.0,09D17,5.0,-79.583935,-2.13176299998
1018.0,UNIVERSIDAD AGRARIA DEL ECUADOR,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,676727.528031,9742312.81353,90950.0,EL TRIUNFO,909.0,EL TRIUNFO,9.0,GUAYAS,2023.0,CABECERA CANTONAL,HA004,,09D16,5.0,-79.410693,-2.33046200001
1018.0,UNIVERSIDAD AGRARIA DEL ECUADOR,PUBLICA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,657492.237795,9764282.51167,91001.0,CAMILO ANDRADE,910.0,MILAGRO,9.0,GUAYAS,2023.0,PARROQUIA URBANA,HA004,91050.0,09D17,5.0,-79.583828,-2.13194500004
1018.0,UNIVERSIDAD AGRARIA DEL ECUADOR,PUBLICA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,621402.816216,9849276.20207,90450.0,BALZAR,904.0,BALZAR,9.0,GUAYAS,2023.0,CABECERA CANTONAL,HA004,,09D13,5.0,-79.908743,-1.36339400004
1018.0,UNIVERSIDAD AGRARIA DEL ECUADOR,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,675187.630143,9847302.33504,120752.0,ZAPOTAL,1207.0,VENTANAS,12.0,LOS RÍOS,2023.0,PARROQUIA RURAL,HA004,,12D04,5.0,-79.425378,-1.38097599997
1018.0,UNIVERSIDAD AGRARIA DEL ECUADOR,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,638615.778275,9841644.16692,120950.0,PALENQUE,1209.0,PALENQUE,12.0,LOS RÍOS,2023.0,CABECERA CANTONAL,HA004,,12D05,5.0,-79.754007,-1.43235099996
1019.0,UNIVERSIDAD NACIONAL DE CHIMBORAZO,PUBLICA,SEDE,Universidades y Escuelas Politécnicas,762396.898987,9814181.01549,60104.0,VELOZ,601.0,RIOBAMBA,6.0,CHIMBORAZO,2023.0,PARROQUIA URBANA,HA004,60150.0,06D01,3.0,-78.641568,-1.67972499997
1020.0,UNIVERSIDAD TECNICA DE COTOPAXI,PUBLICA,EXTENSION,Universidades y Escuelas Politécnicas,756357.652588,9893989.85874,50450.0,PUJILÍ,504.0,PUJILÍ,5.0,COTOPAXI,2023.0,CABECERA CANTONAL,HA004,,05D04,3.0,-78.696483,-0.95832599998
1020.0,UNIVERSIDAD TECNICA DE COTOPAXI,PUBLICA,EXTENSION,Universidades y Escuelas Politécnicas,696120.834655,9895465.96577,50203.0,EL TRIUNFO,502.0,LA MANÁ,5.0,COTOPAXI,2023.0,PARROQUIA URBANA,HA004,50250.0,05D02,3.0,-79.237553,-0.94530099997
1020.0,UNIVERSIDAD TECNICA DE COTOPAXI,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,768487.953753,9885795.17273,50550.0,SAN MIGUEL,505.0,SALCEDO,5.0,COTOPAXI,2023.0,CABECERA CANTONAL,HA004,,05D06,3.0,-78.587495,-1.03232400002
1023.0,UNIVERSIDAD ESTATAL PENINSULA DE SANTA ELENA,PUBLICA,SEDE,Universidades y Escuelas Politécnicas,567266.1627,9709032.28547,92150.0,GENERAL VILLAMIL,921.0,PLAYAS,9.0,GUAYAS,2023.0,CABECERA CANTONAL,HA004,,09D22,5.0,-80.394873,-2.63231000003
1024.0,UNIVERSIDAD ESTATAL DE MILAGRO,PUBLICA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,704954.472006,9972531.71012,230107.0,ZARACAY,2301.0,SANTO DOMINGO,23.0,SANTO DOMINGO DE LOS TSÁCHILAS,2023.0,PARROQUIA URBANA,HA004,230150.0,23D01,4.0,-79.158428,-0.24838499999
1024.0,UNIVERSIDAD ESTATAL DE MILAGRO,PUBLICA,EXTENSION,Universidades y Escuelas Politécnicas,613528.79381,9793919.02183,90650.0,DAULE,906.0,DAULE,9.0,GUAYAS,2023.0,CABECERA CANTONAL,HA004,90650.0,09D19,5.0,-79.979263,-1.86417499996
1025.0,UNIVERSIDAD ESTATAL DEL SUR DE MANABI,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,565580.945545,9813082.30528,131052.0,CASCOL,1310.0,PAJÁN,13.0,MANABÍ,2023.0,PARROQUIA RURAL,HA004,,13D09,4.0,-80.410396,-1.69100799998
1025.0,UNIVERSIDAD ESTATAL DEL SUR DE MANABI,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,567377.633029,9936149.14972,132250.0,SAN VICENTE,1322.0,SAN VICENTE,13.0,MANABÍ,2023.0,CABECERA CANTONAL,HA004,,13D11,4.0,-80.394475,-0.57764599998
1025.0,UNIVERSIDAD ESTATAL DEL SUR DE MANABI,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,569837.202937,9866598.22625,131301.0,SANTA ANA,1313.0,SANTA ANA,13.0,MANABÍ,2023.0,PARROQUIA URBANA,HA004,131350.0,13D04,4.0,-80.372265,-1.20685300002
1027.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,PARTICULAR COFINANCIADA,SEDE,Universidades y Escuelas Politécnicas,649454.977833,10107366.5204,80103.0,ESMERALDAS,801.0,ESMERALDAS,8.0,ESMERALDAS,2023.0,PARROQUIA URBANA,HA004,80150.0,08D01,1.0,-79.656818,0.97110900024
1027.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,PARTICULAR COFINANCIADA,SEDE,Universidades y Escuelas Politécnicas,822037.663529,10038482.7726,100104.0,SAN FRANCISCO,1001.0,IBARRA,10.0,IMBABURA,2023.0,PARROQUIA URBANA,HA004,100150.0,10D01,1.0,-78.107114,0.34771900001
1027.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,PARTICULAR COFINANCIADA,EXTENSION,Universidades y Escuelas Politécnicas,606137.049254,9936589.99388,130356.0,RICAURTE,1303.0,CHONE,13.0,MANABÍ,2023.0,PARROQUIA RURAL,HA004,,13D07,4.0,-80.04617,-0.57361
1027.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,PARTICULAR COFINANCIADA,SEDE,Universidades y Escuelas Politécnicas,559104.473163,9885208.01774,130108.0,18 DE OCTUBRE,1301.0,PORTOVIEJO,13.0,MANABÍ,2023.0,PARROQUIA URBANA,HA004,130150.0,13D01,4.0,-80.468764,-1.03851299996
1027.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,PARTICULAR COFINANCIADA,EXTENSION,Universidades y Escuelas Politécnicas,567004.954314,9927170.32392,131402.0,LEONIDAS PLAZA GUTIÉRREZ,1314.0,SUCRE,13.0,MANABÍ,2023.0,PARROQUIA URBANA,HA004,131450.0,13D11,4.0,-80.397815,-0.65887599997
1027.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,PARTICULAR COFINANCIADA,SEDE,Universidades y Escuelas Politécnicas,701282.87479,9971593.34617,230101.0,ABRAHAM CALAZACÓN,2301.0,SANTO DOMINGO,23.0,SANTO DOMINGO DE LOS TSÁCHILAS,2023.0,PARROQUIA URBANA,HA004,230150.0,23D02,4.0,-79.191406,-0.25687499997
1027.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,PARTICULAR COFINANCIADA,SEDE,Universidades y Escuelas Politécnicas,947834.690055,10025944.695,210160.0,10 DE AGOSTO,2101.0,LAGO AGRIO,21.0,SUCUMBÍOS,2023.0,PARROQUIA RURAL,HA004,,21D02,1.0,-76.978717,0.23414799988
1027.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,PARTICULAR COFINANCIADA,SEDE,Universidades y Escuelas Politécnicas,762775.687291,9859076.87221,180103.0,HUACHI CHICO,1801.0,AMBATO,18.0,TUNGURAHUA,2023.0,PARROQUIA URBANA,HA004,180150.0,18D02,3.0,-78.638594,-1.27388399997
1027.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,PARTICULAR COFINANCIADA,CAMPUS,Universidades y Escuelas Politécnicas,741470.629364,10141895.2362,80550.0,SAN LORENZO,805.0,SAN LORENZO,8.0,ESMERALDAS,2023.0,CABECERA CANTONAL,HA004,,08D05,1.0,-78.829946,1.28284199985
1027.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,PARTICULAR COFINANCIADA,CAMPUS,Universidades y Escuelas Politécnicas,670004.47751,10036299.5641,80450.0,ROSA ZÁRATE,804.0,QUININDÉ,8.0,ESMERALDAS,2023.0,CABECERA CANTONAL,HA004,,08D04,1.0,-79.47237,0.32829600014
1027.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,PARTICULAR COFINANCIADA,CAMPUS,Universidades y Escuelas Politécnicas,526811.095909,9892999.78141,130802.0,MANTA,1308.0,MANTA,13.0,MANABÍ,2023.0,PARROQUIA URBANA,HA004,130850.0,13D02,4.0,-80.759022,-0.96805499997
1027.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,PARTICULAR COFINANCIADA,CAMPUS,Universidades y Escuelas Politécnicas,779231.013935,9976850.02588,170123.0,MARISCAL SUCRE,1701.0,DISTRITO METROPOLITANO DE QUITO,17.0,PICHINCHA,2023.0,PARROQUIA URBANA,HA004,170150.0,17D05,9.0,-78.491412,-0.20924299996
1027.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,PARTICULAR COFINANCIADA,CAMPUS,Universidades y Escuelas Politécnicas,649459.864875,10107390.9563,80103.0,ESMERALDAS,801.0,ESMERALDAS,8.0,ESMERALDAS,2023.0,PARROQUIA URBANA,HA004,80150.0,08D01,1.0,-79.656774,0.97133000013
1029.0,UNIVERSIDAD CATOLICA DE CUENCA,PARTICULAR COFINANCIADA,SEDE,Universidades y Escuelas Politécnicas,739264.40702,9695513.75951,30102.0,AZOGUES,301.0,AZOGUES,3.0,CAÑAR,2023.0,PARROQUIA URBANA,HA004,30150.0,03D01,6.0,-78.847831,-2.75280799997
1029.0,UNIVERSIDAD CATOLICA DE CUENCA,PARTICULAR COFINANCIADA,EXTENSION,Universidades y Escuelas Politécnicas,728982.106711,9717730.98672,30350.0,CAÑAR,303.0,CAÑAR,3.0,CAÑAR,2023.0,CABECERA CANTONAL,HA004,,03D02,6.0,-78.940611,-2.55210100003
1029.0,UNIVERSIDAD CATOLICA DE CUENCA,PARTICULAR COFINANCIADA,EXTENSION,Universidades y Escuelas Politécnicas,685378.423774,9730704.50567,30450.0,LA TRONCAL,304.0,LA TRONCAL,3.0,CAÑAR,2023.0,CABECERA CANTONAL,HA004,,03D03,6.0,-79.332791,-2.43534900004
1029.0,UNIVERSIDAD CATOLICA DE CUENCA,PARTICULAR COFINANCIADA,SEDE,Universidades y Escuelas Politécnicas,820108.423355,9744158.50555,140150.0,MACAS,1401.0,MORONA,14.0,MORONA SANTIAGO,2023.0,CABECERA CANTONAL,HA004,,14D01,6.0,-78.122154,-2.31173
1029.0,UNIVERSIDAD CATOLICA DE CUENCA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,777319.522303,9993605.16731,170171.0,NONO,1701.0,DISTRITO METROPOLITANO DE QUITO,17.0,PICHINCHA,2023.0,PARROQUIA RURAL,HA004,,17D03,9.0,-78.508589,-0.05780099998
1029.0,UNIVERSIDAD CATOLICA DE CUENCA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,854698.115461,9889740.71605,150150.0,TENA,1501.0,TENA,15.0,NAPO,2023.0,CABECERA CANTONAL,HA004,,15D01,2.0,-77.813593,-0.99599699997
1029.0,UNIVERSIDAD CATOLICA DE CUENCA,PARTICULAR COFINANCIADA,CAMPUS,Universidades y Escuelas Politécnicas,778691.459512,9984131.31392,170117.0,LA CONCEPCIÓN,1701.0,DISTRITO METROPOLITANO DE QUITO,17.0,PICHINCHA,2023.0,PARROQUIA URBANA,HA004,170150.0,17D05,9.0,-78.496265,-0.14343099996
1029.0,UNIVERSIDAD CATOLICA DE CUENCA,PARTICULAR COFINANCIADA,CAMPUS,Universidades y Escuelas Politécnicas,747230.741071,9680723.30721,10350.0,GUALACEO,103.0,GUALACEO,1.0,AZUAY,2023.0,CABECERA CANTONAL,HA004,,01D04,6.0,-78.775956,-2.88638499997
1031.0,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,763146.590093,9862785.13854,180101.0,ATOCHA – FICOA,1801.0,AMBATO,18.0,TUNGURAHUA,2023.0,PARROQUIA URBANA,HA004,180150.0,18D01,3.0,-78.635293,-1.24035999996
1031.0,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,738898.457302,9696804.14261,30102.0,AZOGUES,301.0,AZOGUES,3.0,CAÑAR,2023.0,PARROQUIA URBANA,HA004,30150.0,03D01,6.0,-78.851142,-2.741148
1031.0,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,660239.631613,9522142.34495,110201.0,CARIAMANGA,1102.0,CALVAS,11.0,LOJA,2023.0,PARROQUIA URBANA,HA004,110250.0,11D06,7.0,-79.55604,-4.32186899998
1031.0,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,728737.178375,9717185.65848,30350.0,CAÑAR,303.0,CAÑAR,3.0,CAÑAR,2023.0,CABECERA CANTONAL,HA004,,03D02,6.0,-78.942805,-2.55703499997
1031.0,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,720149.561237,9680177.56769,10111.0,SAN SEBASTIÁN,101.0,CUENCA,1.0,AZUAY,2023.0,PARROQUIA URBANA,HA004,10150.0,01D02,6.0,-79.019461,-2.89177199999
1031.0,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,649800.117417,10107571.7485,80103.0,ESMERALDAS,801.0,ESMERALDAS,8.0,ESMERALDAS,2023.0,PARROQUIA URBANA,HA004,80150.0,08D01,1.0,-79.653716,0.97296399991
1031.0,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,722280.756829,9823940.72715,20101.0,ÁNGEL POLIBIO CHÁVES,201.0,GUARANDA,2.0,BOLÍVAR,2023.0,PARROQUIA URBANA,HA004,20150.0,02D01,5.0,-79.00206,-1.59188500001
1031.0,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,622549.757403,9759581.10617,90112.0,TARQUI,901.0,GUAYAQUIL,9.0,GUAYAS,2023.0,PARROQUIA URBANA,HA004,90150.0,09D05,8.0,-79.897956,-2.17473000004
1031.0,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,820360.524334,10039586.4202,100103.0,SAGRARIO,1001.0,IBARRA,10.0,IMBABURA,2023.0,PARROQUIA URBANA,HA004,100150.0,10D01,1.0,-78.122164,0.3576960002
1031.0,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,957883.087455,10010749.7063,210150.0,NUEVA LOJA,2101.0,LAGO AGRIO,21.0,SUCUMBÍOS,2023.0,CABECERA CANTONAL,HA004,,21D02,1.0,-76.888671,0.09700399971
1031.0,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,765315.394432,9896308.43705,50104.0,LA MATRIZ,501.0,LATACUNGA,5.0,COTOPAXI,2023.0,PARROQUIA URBANA,HA004,50150.0,05D01,3.0,-78.616053,-0.937312
1031.0,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,699915.134641,9559125.49137,110104.0,VALLE,1101.0,LOJA,11.0,LOJA,2023.0,PARROQUIA URBANA,HA004,110150.0,11D01,7.0,-79.19938,-3.986689
1031.0,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,613753.283097,9640421.12873,70150.0,MACHALA,701.0,MACHALA,7.0,EL ORO,2023.0,CABECERA CANTONAL,HA004,70150.0,07D02,7.0,-79.976144,-3.25266599997
1031.0,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,529582.036312,9895916.502,130802.0,MANTA,1308.0,MANTA,13.0,MANABÍ,2023.0,PARROQUIA URBANA,HA004,130850.0,13D02,4.0,-80.734119,-0.94166500003
1031.0,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,820658.822921,9744158.93794,140150.0,MACAS,1401.0,MORONA,14.0,MORONA SANTIAGO,2023.0,CABECERA CANTONAL,HA004,,14D01,6.0,-78.11721,-2.31171599998
1031.0,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,944911.374368,9961048.19942,220159.0,NUEVO PARAÍSO,2201.0,FRANCISCO DE ORELLANA,22.0,ORELLANA,2023.0,PARROQUIA RURAL,HA004,,22D02,2.0,-77.004882,-0.35154700003
1031.0,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,831909.587156,9842382.43574,160155.0,FÁTIMA,1601.0,PASTAZA,16.0,PASTAZA,2023.0,PARROQUIA RURAL,HA004,,16D01,3.0,-78.017652,-1.42406900003
1031.0,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,558093.417601,9891299.10752,130104.0,PICOAZÁ,1301.0,PORTOVIEJO,13.0,MANABÍ,2023.0,PARROQUIA URBANA,HA004,130150.0,13D01,4.0,-80.47786,-0.98340900001
1031.0,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,670393.530791,9894029.47972,120550.0,QUEVEDO,1205.0,QUEVEDO,12.0,LOS RÍOS,2023.0,CABECERA CANTONAL,HA004,120550.0,12D03,5.0,-79.468687,-0.958403
1031.0,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,780184.136681,9978458.65346,170112.0,IÑAQUITO,1701.0,DISTRITO METROPOLITANO DE QUITO,17.0,PICHINCHA,2023.0,PARROQUIA URBANA,HA004,170150.0,17D05,9.0,-78.482857,-0.19470199997
1031.0,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,759654.783817,9816486.15956,60101.0,LIZARZABURU,601.0,RIOBAMBA,6.0,CHIMBORAZO,2023.0,PARROQUIA URBANA,HA004,60150.0,06D01,3.0,-78.666225,-1.65891699999
1031.0,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,506070.865089,9754705.84652,240304.0,SANTA ROSA,2403.0,SALINAS,24.0,SANTA ELENA,2023.0,PARROQUIA URBANA,HA004,240350.0,24D02,5.0,-80.945402,-2.21924100002
