CODIGO_IES,NOMBRE_IES,TIPO_FINAN,TIPO,BASE,X,Y,DPA_PARROQ,DPA_DESPAR,DPA_CANTON,DPA_DESCAN,DPA_PROVIN,DPA_DESPRO,DPA_ANIO,txt,fcode,DPA_CAB,DA_DIST,DA_ZONA,Longitud,Latitud
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,820658.822921,9744158.937940,"140150",MACAS,"1401",MORONA,"14",MORONA SANTIAGO,"2023",CABECERA CANTONAL,HA004,,"14D01",6.000000,-78.11721000000,-2.31171599998
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,944911.374368,9961048.199420,"220159",NUEVO PARAÍSO,"2201",FRANCISCO DE ORELLANA,"22",ORELLANA,"2023",PARROQUIA RURAL,HA004,,"22D02",2.000000,-77.00488200000,-0.35154700003
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,831909.587156,9842382.435740,"160155",FÁTIMA,"1601",PASTAZA,"16",PASTAZA,"2023",PARROQUIA RURAL,HA004,,"16D01",3.000000,-78.01765200000,-1.42406900003
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,558093.417601,9891299.107520,"130104",PICOAZÁ,"1301",PORTOVIEJO,"13",MANABÍ,"2023",PARROQUIA URBANA,HA004,"130150","13D01",4.000000,-80.47786000000,-0.98340900001
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,670393.530791,9894029.479720,"120550",QUEVEDO,"1205",QUEVEDO,"12",LOS RÍOS,"2023",CABECERA CANTONAL,HA004,"120550","12D03",5.000000,-79.46868700000,-0.95840300000
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,780184.136681,9978458.653460,"170112",IÑAQUITO,"1701",DISTRITO METROPOLITANO DE QUITO,"17",PICHINCHA,"2023",PARROQUIA URBANA,HA004,"170150","17D05",9.000000,-78.48285700000,-0.19470199997
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,759654.783817,9816486.159560,"060101",LIZARZABURU,"0601",RIOBAMBA,"06",CHIMBORAZO,"2023",PARROQUIA URBANA,HA004,"060150","06D01",3.000000,-78.66622500000,-1.65891699999
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,506070.865089,9754705.846520,"240304",SANTA ROSA,"2403",SALINAS,"24",SANTA ELENA,"2023",PARROQUIA URBANA,HA004,"240350","24D02",5.000000,-80.94540200000,-2.21924100002
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,-461696.212864,9899081.157980,"200150",PUERTO BAQUERIZO MORENO,"2001",SAN CRISTÓBAL,"20",GALÁPAGOS,"2023",CABECERA CANTONAL,HA004,,"20D01",5.000000,-89.61078300000,-0.90268399998
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,-540814.366837,9917283.192400,"200350",PUERTO AYORA,"2003",SANTA CRUZ,"20",GALÁPAGOS,"2023",CABECERA CANTONAL,HA004,,"20D01",5.000000,-90.31276200000,-0.73843500001
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,702939.632984,9971976.182110,"230102",BOMBOLÍ,"2301",SANTO DOMINGO,"23",SANTO DOMINGO DE LOS TSÁCHILAS,"2023",PARROQUIA URBANA,HA004,"230150","23D02",4.000000,-79.17652500000,-0.25341099997
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,854215.248585,9890398.975550,"150150",TENA,"1501",TENA,"15",NAPO,"2023",CABECERA CANTONAL,HA004,,"15D01",2.000000,-77.81793200000,-0.99005500004
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,863713.461892,10088102.351800,"040102",TULCÁN,"0401",TULCÁN,"04",CARCHI,"2023",PARROQUIA URBANA,HA004,"040150","04D01",1.000000,-77.73286900000,0.79578500021
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,727562.237071,9551396.832260,"190101",#N/A,"1901",ZAMORA,"19",ZAMORA CHINCHIPE,"2023",PARROQUIA URBANA,HA004,"190150","19D01",7.000000,-78.95029100000,-4.05597999997
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,622550.219199,9759451.980830,"090112",TARQUI,"0901",GUAYAQUIL,"09",GUAYAS,"2023",PARROQUIA URBANA,HA004,"090150","09D05",8.000000,-79.89795100000,-2.17589800000
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,626404.286995,9763726.879530,"091602",LA PUNTILLA (SATÉLITE),"0916",SAMBORONDÓN,"09",GUAYAS,"2023",PARROQUIA URBANA,HA004,"091650","09D23",8.000000,-79.86332600000,-2.13720400004
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,630772.392701,9757581.372880,"090750",ELOY ALFARO,"0907",DURÁN,"09",GUAYAS,"2023",CABECERA CANTONAL,HA004,"090750","09D24",8.000000,-79.82400900000,-2.19276200000
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,776244.759946,9973397.707960,"170121",LA MAGDALENA,"1701",DISTRITO METROPOLITANO DE QUITO,"17",PICHINCHA,"2023",PARROQUIA URBANA,HA004,"170150","17D06",9.000000,-78.51821800000,-0.24045200004
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,780587.599506,9989941.251340,"170102",CARCELÉN,"1701",DISTRITO METROPOLITANO DE QUITO,"17",PICHINCHA,"2023",PARROQUIA URBANA,HA004,"170150","17D03",9.000000,-78.47924600000,-0.09091600002
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,773570.243425,9968350.472420,"170126",QUITUMBE,"1701",DISTRITO METROPOLITANO DE QUITO,"17",PICHINCHA,"2023",PARROQUIA URBANA,HA004,"170150","17D07",9.000000,-78.54222200000,-0.28607799998
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,788095.551928,9976561.685950,"170184",TUMBACO,"1701",DISTRITO METROPOLITANO DE QUITO,"17",PICHINCHA,"2023",PARROQUIA RURAL,HA004,,"17D09",9.000000,-78.41182700000,-0.21183599997
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,773570.243425,9968350.472420,"170126",QUITUMBE,"1701",DISTRITO METROPOLITANO DE QUITO,"17",PICHINCHA,"2023",PARROQUIA URBANA,HA004,"170150","17D07",9.000000,-78.54222200000,-0.28607799998
1032.000000,UNIVERSIDAD UTE,PARTICULAR COFINANCIADA,SEDE,Universidades y Escuelas Politécnicas,699595.264057,9974308.104280,"230102",BOMBOLÍ,"2301",SANTO DOMINGO,"23",SANTO DOMINGO DE LOS TSÁCHILAS,"2023",PARROQUIA URBANA,HA004,"230150","23D02",4.000000,-79.20656800000,-0.23232799996
1032.000000,UNIVERSIDAD UTE,PARTICULAR COFINANCIADA,SEDE,Universidades y Escuelas Politécnicas,506626.139953,9754245.239190,"240304",SANTA ROSA,"2403",SALINAS,"24",SANTA ELENA,"2023",PARROQUIA URBANA,HA004,"240350","24D02",5.000000,-80.94040800000,-2.22340800004
1032.000000,UNIVERSIDAD UTE,PARTICULAR COFINANCIADA,CAMPUS,Universidades y Escuelas Politécnicas,537500.378710,9885708.711890,"130901",ANÍBAL SAN ANDRÉS,"1309",MONTECRISTI,"13",MANABÍ,"2023",PARROQUIA URBANA,HA004,"130950","13D02",4.000000,-80.66294100000,-1.03401000004
1032.000000,UNIVERSIDAD UTE,PARTICULAR COFINANCIADA,CAMPUS,Universidades y Escuelas Politécnicas,732136.679375,9684693.396870,"010108",MACHÁNGARA,"0101",CUENCA,"01",AZUAY,"2023",PARROQUIA URBANA,HA004,"010150","01D01",6.000000,-78.91174200000,-2.85075000003
1034.000000,UNIVERSIDAD POLITECNICA SALESIANA,PARTICULAR COFINANCIADA,SEDE,Universidades y Escuelas Politécnicas,623788.301440,9754559.115720,"090114",XIMENA,"0901",GUAYAQUIL,"09",GUAYAS,"2023",PARROQUIA URBANA,HA004,"090150","09D01",8.000000,-79.88678600000,-2.22014799999
1034.000000,UNIVERSIDAD POLITECNICA SALESIANA,PARTICULAR COFINANCIADA,EXTENSION,Universidades y Escuelas Politécnicas,817835.616821,10004987.601100,"170250",CAYAMBE,"1702",CAYAMBE,"17",PICHINCHA,"2023",CABECERA CANTONAL,HA004,"170250","17D10",2.000000,-78.14488100000,0.04506800018
1034.000000,UNIVERSIDAD POLITECNICA SALESIANA,PARTICULAR COFINANCIADA,SEDE,Universidades y Escuelas Politécnicas,779634.229920,9976935.815710,"170123",MARISCAL SUCRE,"1701",DISTRITO METROPOLITANO DE QUITO,"17",PICHINCHA,"2023",PARROQUIA URBANA,HA004,"170150","17D05",9.000000,-78.48779200000,-0.20846700003
1034.000000,UNIVERSIDAD POLITECNICA SALESIANA,PARTICULAR COFINANCIADA,CAMPUS,Universidades y Escuelas Politécnicas,820655.463299,9745964.239990,"140150",MACAS,"1401",MORONA,"14",MORONA SANTIAGO,"2023",CABECERA CANTONAL,HA004,,"14D01",6.000000,-78.11727300000,-2.29540400001
